image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"useReducer fundamentals, reducer shape, counter example and useReducer versus useState",processed,37d238dcee5f,image-5520ff0f1f0e888a00ff47a2e73482ec403ab5b6,1585.2035420735665,10.0,1008.0,311.0,1008,311,source/images/37d238dcee5f.png
S-002,R01,"useReducer fundamentals, reducer shape, counter example and useReducer versus useState",processed,2b94b54f238a,image-f02c4a632ec1145e5bbba8eebd8b603b529df649,1595.2088396585168,364.34375,743.0,482.0,987,641,source/images/2b94b54f238a.png
S-003,R01,"useReducer fundamentals, reducer shape, counter example and useReducer versus useState",processed,45528c6e7ed7,image-1d787fa38de9a90c61888687179024b53c0a6606,1552.7032979329415,848.8333740234375,945.0,468.0,945,468,source/images/45528c6e7ed7.png
S-004,R01,"useReducer fundamentals, reducer shape, counter example and useReducer versus useState",processed,13031cefcdf6,image-0fd1b615a4186248071a74adcadff40f8c9c48a7,1560.8702901204415,1343.8333740234375,918.0,406.0,918,406,source/images/13031cefcdf6.png
S-005,R01,"useReducer fundamentals, reducer shape, counter example and useReducer versus useState",processed,e95bdbc9e86d,image-6ca104f01ea8a9607c78f0333815ac0e65e864c3,1586.8700459798165,1753.0,994.0,409.0,994,409,source/images/e95bdbc9e86d.png
S-006,R01,"useReducer fundamentals, reducer shape, counter example and useReducer versus useState",processed,fa34670eaed2,image-8cc82f5b277d37ce4535c43d4da5d6e6969523c9,1577.7035420735665,2164.666748046875,975.0,215.0,975,215,source/images/fa34670eaed2.png
S-007,R02,"reducer purity, side effects, APIs, time/random values and event/effect alternatives",processed,f09a41ec5f90,image-5444df23f76e23bef778d268d743f2b1648d58fc,10.0,2368.592768351242,963.0,433.0,963,433,source/images/f09a41ec5f90.png
S-008,R03,"TypeScript discriminated actions, exhaustive checks, lazy initialization and complex form/todo state",processed,a8b2e51602d0,image-42c44415523ad03810b66f999c69d1c029ae5a2c,1621.0367940266915,2374.8333740234375,867.0,328.0,867,328,source/images/a8b2e51602d0.png
S-009,R04,"dispatch/render mental model, initialArg evaluation, init function behavior and render scheduling",processed,6d6b32046435,image-7ddb47c19cf91d48c3adbd30fda23ae7aa3a7798,3504.4202315764214,2430.4008609019256,806.0,426.0,806,426,source/images/6d6b32046435.png
S-010,R02,"reducer purity, side effects, APIs, time/random values and event/effect alternatives",processed,4123899dfeec,image-2e30c80a2f855c23557b02339c8a4f7c5930ba80,38.5,2807.092768351242,1026.0,376.0,1026,376,source/images/4123899dfeec.png
