source_id,image_use_id,fileId_short,x,y,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,current_subregion_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes
S-001,IU-001,02307d2224,3778.0642586449494,6069.163119200723,663.0,482.0,T-010:repeated side effects | T-009:sometimes partial enumeration can | T-008:hidden db query outside rep boundary | T-007:disposing db context inside method | T-011:dif results on each enumeration,processed-in-riq03-v001,RIQ03,RIQ03B,yes-for-riq03-v001-boundary,no-for-stage2,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.
S-002,IU-002,efe1175e62,3745.807448380739,5573.8725132619875,845.0,346.0,T-010:repeated side effects | T-009:sometimes partial enumeration can | T-008:hidden db query outside rep boundary | T-007:disposing db context inside method | T-011:dif results on each enumeration,processed-in-riq03-v001,RIQ03,RIQ03B,yes-for-riq03-v001-boundary,no-for-stage2,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.
S-003,IU-003,07ccbc5f6c,3767.9019707191433,5117.7162632619875,753.0,482.0,T-009:sometimes partial enumeration can | T-008:hidden db query outside rep boundary | T-010:repeated side effects | T-007:disposing db context inside method | T-011:dif results on each enumeration,processed-in-riq03-v001,RIQ03,RIQ03B,yes-for-riq03-v001-boundary,no-for-stage2,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.
S-004,IU-004,c29fe45e34,3756.30474052108,4502.95054896012,699.0,482.0,T-008:hidden db query outside rep boundary | T-009:sometimes partial enumeration can | T-007:disposing db context inside method | T-010:repeated side effects | T-011:dif results on each enumeration,processed-in-riq03-v001,RIQ03,RIQ03B,yes-for-riq03-v001-boundary,no-for-stage2,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.
S-005,IU-005,b87c0d3981,3764.55952930898,3739.696196980555,727.0,482.0,T-007:disposing db context inside method | T-008:hidden db query outside rep boundary | T-011:dif results on each enumeration | T-009:sometimes partial enumeration can | T-010:repeated side effects,processed-in-riq03-v001,RIQ03,RIQ03B,yes-for-riq03-v001-boundary,no-for-stage2,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.
S-006,IU-006,3d2e1aae93,3727.026705101199,3254.362883992274,751.0,482.0,T-007:disposing db context inside method | T-011:dif results on each enumeration | T-008:hidden db query outside rep boundary | T-009:sometimes partial enumeration can | T-012:so we have 2 types of scenarios,processed-in-riq03-v001,RIQ03,RIQ03A,yes-for-riq03-v001-boundary,no-for-stage2,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.
S-007,IU-007,c687e670b4,3727.6678834784025,2608.037910731411,705.0,482.0,T-011:dif results on each enumeration | T-007:disposing db context inside method | T-008:hidden db query outside rep boundary | T-012:so we have 2 types of scenarios | T-009:sometimes partial enumeration can,processed-in-riq03-v001,RIQ03,RIQ03A,yes-for-riq03-v001-boundary,no-for-stage2,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.
S-008,IU-008,27f7cb860c,3709.3882983709645,2314.2650561995515,779.0,144.0,T-011:dif results on each enumeration | T-007:disposing db context inside method | T-012:so we have 2 types of scenarios | T-008:hidden db query outside rep boundary | T-001:so when we return ienumerable without tolist,processed-in-riq03-v001,RIQ03,RIQ03A,yes-for-riq03-v001-boundary,no-for-stage2,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.
S-009,IU-009,ce1689bd76,3700.731936763823,1815.7754932112703,780.0,482.0,T-011:dif results on each enumeration | T-012:so we have 2 types of scenarios | T-007:disposing db context inside method | T-001:so when we return ienumerable without tolist | T-008:hidden db query outside rep boundary,processed-in-riq03-v001,RIQ03,RIQ03A,yes-for-riq03-v001-boundary,no-for-stage2,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.
S-010,IU-010,569c17e142,3702.388420441277,1320.0983691878328,889.0,471.0,T-012:so we have 2 types of scenarios | T-011:dif results on each enumeration | T-001:so when we return ienumerable without tolist | T-007:disposing db context inside method | T-008:hidden db query outside rep boundary,processed-in-riq03-v001,RIQ03,RIQ03A,yes-for-riq03-v001-boundary,no-for-stage2,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.
S-011,IU-011,ba9826e440,3720.863167360292,826.442180222989,692.0,482.0,T-012:so we have 2 types of scenarios | T-001:so when we return ienumerable without tolist | T-011:dif results on each enumeration | T-007:disposing db context inside method | T-008:hidden db query outside rep boundary,processed-in-riq03-v001,RIQ03,RIQ03A,yes-for-riq03-v001-boundary,no-for-stage2,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ03 v001 after NEXT01 visual/semantic transcript pass.
S-012,IU-012,ae60863d25,4576.760762229806,763.775432176114,674.0,482.0,T-012:so we have 2 types of scenarios | T-001:so when we return ienumerable without tolist | T-011:dif results on each enumeration | T-007:disposing db context inside method | T-013:what if we have called to list,processed-in-riq02-v001,RIQ02,RIQ02A,yes-for-riq02-v001-boundary,no-for-stage2,Included in RIQ02 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ02 v001 after NEXT01 visual/semantic transcript pass.
S-013,IU-013,e9c9e77a7b,2751.3087165877987,817.1643278466845,658.0,482.0,T-001:so when we return ienumerable without tolist | T-012:so we have 2 types of scenarios | T-011:dif results on each enumeration | T-007:disposing db context inside method | T-002:Had to call tolist above to do select,processed-in-riq02-v001,RIQ02,RIQ02A,yes-for-riq02-v001-boundary,no-for-stage2,Included in RIQ02 v001 after NEXT01 visual/semantic transcript pass.,Included in RIQ02 v001 after NEXT01 visual/semantic transcript pass.
