text_id,text,x,y,font_size,sha256,region_id,node_kind,coverage_status,assignment_count
T-001,context.user,182.50598990039907,131.84494362570697,138.30300071022359px,78477eb3dafedbaa9ab5b36320c07d833b6ac144872011488910a136996ce78d,R01,semantic,processed-semantic-transcript,1
T-002,Auth ticket,8298.263602648978,180.93607466263896,138.30300071022359px,1b2a520051ecff4d18ecd048f44a187265c185e790e54406887c97b14c66106e,R02,semantic,processed-semantic-transcript,1
T-003,claimsprincipal,182.50598990039907,304.72369451348646,138.30300071022359px,c92b4b93730ae7ca4eddcc6c43d45b66cb535de4dd75289d1083bf842631939a,R01,semantic,processed-semantic-transcript,1
T-004,in case of jwt,8298.263602648978,353.81482555041845,138.30300071022359px,e857df996a6f69fbbb38ddc49fd5e96195db6d557c665667335ae0faeec14171,R02,semantic,processed-semantic-transcript,1
T-005,Auth ticket,4782.505989900399,525.1783786843007,138.30300071022359px,1b2a520051ecff4d18ecd048f44a187265c185e790e54406887c97b14c66106e,R02,semantic,processed-semantic-transcript,1
T-006,important members,22.1021282862107,1027.0743717398561,113.09086470170078px,30e8c94c3ec105c4e1b15534cd95d880089c18745d7acc27d6e4d4983f45b399,R01,semantic,processed-semantic-transcript,1
T-007,ClaimsIdentity,21.42857142857156,1618.3098366970444,138.30300071022359px,716ecd44a618d8d8f8d4cc2094bbe0e1c1bf1b88113348dabbde8f745592dec2,R01,semantic,processed-semantic-transcript,1
T-008,principal,4867.354339115203,1708.9669222005189,87.3400015782791px,69e03750027e6b1e9f95bd21d227613c0024ec799ebfb7fe281371e1153f9bda,R02,semantic,processed-semantic-transcript,1
T-009,IsAuthenticated,10.0,2286.881265268473,138.30300071022359px,96840586bc1b2c5a059cedec6374a0cf2a8e3011b78286d332171b7ea8e54758,R01,semantic,processed-semantic-transcript,1
T-010,Auth properties,3094.761701311384,2511.642966579857,138.30300071022359px,c8cdc98215e93cfacc46e54c5f5401fe250acf484e3f21deef1c687f152448c7,R03,semantic,processed-semantic-transcript,1
