source_id,image_use_id,fileId_short,x,y,width,height,candidate_region,candidate_region_name,candidate_subregion,decision,decision_is_final,must_recheck_before_region_close,reason,nearest_labels_for_search_only
S-001,IU-001,9197db0d17,2671.6084222082027,8348.74402968026,732.0,482.0,PDS03,HttpClient streaming response and chunk-by-chunk processing,PDS03A,candidate-for-PDS03-transcript,no-boundary-review-only,yes,"HttpClient streaming response processing: ResponseHeadersRead, processing chunks as they arrive, not buffering whole response, buffer loop shape, practical mental model of network buffers, app buffers and message boundaries.","T-020:processing chunk by chunk with httpclient | T-019:process it with code | T-018:in client we cant process messages as stream, we are buffering the full message and the we | T-001:!!! processingn stream | T-039:browser websockets"
S-002,IU-002,9423825d90,2602.559941173342,8861.328894705373,912.0,200.0,PDS03,HttpClient streaming response and chunk-by-chunk processing,PDS03A,candidate-for-PDS03-transcript,no-boundary-review-only,yes,"HttpClient streaming response processing: ResponseHeadersRead, processing chunks as they arrive, not buffering whole response, buffer loop shape, practical mental model of network buffers, app buffers and message boundaries.","T-020:processing chunk by chunk with httpclient | T-001:!!! processingn stream | T-019:process it with code | T-018:in client we cant process messages as stream, we are buffering the full message and the we | T-039:browser websockets"
S-003,IU-003,70b21bba16,2591.1076183496816,9083.924074671886,893.0,471.0,PDS03,HttpClient streaming response and chunk-by-chunk processing,PDS03A,candidate-for-PDS03-transcript,no-boundary-review-only,yes,"HttpClient streaming response processing: ResponseHeadersRead, processing chunks as they arrive, not buffering whole response, buffer loop shape, practical mental model of network buffers, app buffers and message boundaries.","T-020:processing chunk by chunk with httpclient | T-001:!!! processingn stream | T-019:process it with code | T-018:in client we cant process messages as stream, we are buffering the full message and the we | T-039:browser websockets"
S-004,IU-004,e792d02515,2562.3996173094592,9575.410681814748,848.0,482.0,PDS03,HttpClient streaming response and chunk-by-chunk processing,PDS03A,candidate-for-PDS03-transcript,no-boundary-review-only,yes,"HttpClient streaming response processing: ResponseHeadersRead, processing chunks as they arrive, not buffering whole response, buffer loop shape, practical mental model of network buffers, app buffers and message boundaries.","T-001:!!! processingn stream | T-020:processing chunk by chunk with httpclient | T-019:process it with code | T-018:in client we cant process messages as stream, we are buffering the full message and the we | T-039:browser websockets"
S-005,IU-005,0b8ecf3862,2446.606385341527,4026.0667063623005,865.0,358.0,PDS02,Browser fetch/WebSocket message chunks and UTF-8 decoding,PDS02A,candidate-for-PDS02-transcript,no-boundary-review-only,yes,"Fetch reader and WebSocket receive processing: reader.read until done, ReceiveAsync with EndOfMessage, close/close-output/abort semantics, browser WebSockets buffering full messages, and UTF-8 decoder/Decoder.Convert versus direct Encoding.GetString.",T-005:returns | T-004:!!! processing until done that reader.read | T-003:fetch get reader | T-037:fetch | T-022:because bytes are arrriving
S-006,IU-006,759a0c3eaa,2178.3333806362716,1245.4211545873732,947.0,234.0,PDS01,ASP.NET endpoint request-body Stream reading and stream failure behavior,PDS01A,candidate-for-PDS01-transcript,no-boundary-review-only,yes,"Server endpoint request-body stream processing: ReadAsync loops, returns 0 as end-of-request, request abort/network failure behavior, ReadExactly/ReadAtLeast style behavior, stream exceptions and catching IOException.","T-017:need buffer here to write available or specified number of bytes | T-016:or can use readexactly/readatleast for some special behavior, we | T-015:if  there is some network error abort request will be fired | T-014:readasync, when returns 0 - the end of request | T-013:in controller endp"
S-007,IU-007,eb22a34337,2201.2580189071004,1521.2649600738696,882.0,482.0,PDS01,ASP.NET endpoint request-body Stream reading and stream failure behavior,PDS01A,candidate-for-PDS01-transcript,no-boundary-review-only,yes,"Server endpoint request-body stream processing: ReadAsync loops, returns 0 as end-of-request, request abort/network failure behavior, ReadExactly/ReadAtLeast style behavior, stream exceptions and catching IOException.","T-017:need buffer here to write available or specified number of bytes | T-016:or can use readexactly/readatleast for some special behavior, we | T-015:if  there is some network error abort request will be fired | T-014:readasync, when returns 0 - the end of request | T-013:in controller endp"
S-008,IU-008,173aa87080,2648.2283522890457,5431.556321296943,821.0,632.0,PDS02,Browser fetch/WebSocket message chunks and UTF-8 decoding,PDS02B,candidate-for-PDS02-transcript,no-boundary-review-only,yes,"Fetch reader and WebSocket receive processing: reader.read until done, ReceiveAsync with EndOfMessage, close/close-output/abort semantics, browser WebSockets buffering full messages, and UTF-8 decoder/Decoder.Convert versus direct Encoding.GetString.",T-012:abourt to just kill everything | T-023:do while because we get result.endofmessage | T-024:with the last message chunk | T-011:closeoutputasync to stop sending but with possiblity to process all messages from peer | T-010:using close async for gracefull handshake without receiveing and processing messages that are inflight
S-009,IU-009,65a55deac0,2606.191732403392,5021.545891914619,780.0,339.0,PDS02,Browser fetch/WebSocket message chunks and UTF-8 decoding,PDS02B,candidate-for-PDS02-transcript,no-boundary-review-only,yes,"Fetch reader and WebSocket receive processing: reader.read until done, ReceiveAsync with EndOfMessage, close/close-output/abort semantics, browser WebSockets buffering full messages, and UTF-8 decoder/Decoder.Convert versus direct Encoding.GetString.","T-012:abourt to just kill everything | T-011:closeoutputasync to stop sending but with possiblity to process all messages from peer | T-010:using close async for gracefull handshake without receiveing and processing messages that are inflight | T-009:need to write into a chunk, so we can achieve readexactly or readatleast behavior | T-008:we are using buffer to write into and to specify number of bytes that we"
S-010,IU-010,d97344f4d0,2747.340344676316,6604.588102448106,689.0,482.0,PDS02,Browser fetch/WebSocket message chunks and UTF-8 decoding,PDS02C,candidate-for-PDS02-transcript,no-boundary-review-only,yes,"Fetch reader and WebSocket receive processing: reader.read until done, ReceiveAsync with EndOfMessage, close/close-output/abort semantics, browser WebSockets buffering full messages, and UTF-8 decoder/Decoder.Convert versus direct Encoding.GetString.","T-019:process it with code | T-018:in client we cant process messages as stream, we are buffering the full message and the we | T-039:browser websockets | T-024:with the last message chunk | T-023:do while because we get result.endofmessage"
S-011,IU-011,ab59ca0404,2754.8681196453017,7634.254728424668,804.0,482.0,PDS03,HttpClient streaming response and chunk-by-chunk processing,PDS03B,candidate-for-PDS03-transcript,no-boundary-review-only,yes,"HttpClient streaming response processing: ResponseHeadersRead, processing chunks as they arrive, not buffering whole response, buffer loop shape, practical mental model of network buffers, app buffers and message boundaries.","T-020:processing chunk by chunk with httpclient | T-019:process it with code | T-018:in client we cant process messages as stream, we are buffering the full message and the we | T-039:browser websockets | T-032:flush when some chars cant be decoded and we want to say that there is some char should be"
