label_id,region,semantic_review_status,x,y,text
T-001,R01,processed,10652.738516460635,10.0,jsonelement
T-002,R01,processed,6349.24636093143,21.587164742605182,jsondocument
T-003,R01,processed,8555.875044429195,127.7589458237344,parameterless ctor vs
T-004,R01,processed,8555.875044429195,127.7589458237344,parameterised ctor in dtos
T-005,R05,processed,13124.242848455717,299.9998219807944,constantswriter example
T-006,R01,processed,10206.755052317681,426.87629681970793,deserializing problemdetails as usual
T-007,R01,processed,10200.945551759645,897.923921680199,converting value from dictionary to jsonelement (value is object)
T-008,R05,processed,14516.452372689702,1122.9164909156061,to write in a readable form not one line
T-009,R04,processed,10946.69138038469,2727.360219761469,accessing object properties
T-010,R03,processed,4058.7746827798946,2875.084888436173,jsondocument
T-011,R02,processed,971.269854165761,3024.901018373166,model binding for controller actions
T-012,R02,processed,971.269854165761,3024.901018373166,jsonelement vs jsondocument vs jsonnode
T-013,R03,processed,6163.799284684283,3170.035377946475,jsondocument vs jsonnode
T-014,R03,processed,5521.251110091913,3800.808851936075,both can be deserialized
T-015,R03,processed,7398.959506628438,4106.684732919119,jsondocument usage scenarios
T-016,R04,processed,9329.062477632044,4110.5992954379,jsonnode usage scenarios
T-017,R02,processed,248.430998681637,5635.6183447422445,jsonelement vs jsondocument
T-018,R03,processed,6321.365924465192,5693.8979840926,lifetime/ disposal
T-019,R02,processed,1466.1480120229535,6094.535690911111,so jsonelement.parse pools too
T-020,R02,processed,1466.1480120229535,6094.535690911111,just not all jsonel parses use pooling
T-021,R04,processed,8248.305704235041,6869.543480551429,some
T-022,R04,processed,8248.305704235041,6869.543480551429,shared methods
T-023,R04,processed,8248.305704235041,6869.543480551429,replacewith
T-024,R04,processed,8248.305704235041,6869.543480551429,tojsonstring
T-025,R03,processed,4315.032672512067,7045.231556480296,jsondocument
T-026,R03,processed,5584.699298488629,7057.231541221507,jsonnode
T-027,R03,processed,6871.80848996288,7063.051695832011,jsonnode inher
T-028,R03,processed,6871.80848996288,7063.051695832011,shared methods
T-029,R03,processed,6871.80848996288,7063.051695832011,indexes
T-030,R02,processed,3039.409472056961,7232.781942547936,enumerateobject
T-031,R02,processed,3039.409472056961,7232.781942547936,enumeratearray
T-032,R02,processed,2117.2403433345153,7815.593537141886,jsonproperty
T-033,R05,processed,15428.995295210425,8479.03747364929,utf8jsonwriter
T-034,R03,processed,4050.244936378587,9072.561283693172,parse string into jsonelement
T-035,R05,processed,16284.188053783368,9405.386373009831,Valid examples
T-036,R05,processed,16284.188053783368,9405.386373009831,of usage
T-037,R05,processed,17428.14771090827,9592.338428260276,writing response without allocating dto's
T-038,R05,processed,17428.14771090827,9592.338428260276,"(more ado.net usage, with some special cases)"
T-039,R05,processed,13952.412428809752,9742.613438729213,Valid usecases
T-040,R05,processed,12907.384398459491,9754.326140342979,Options
T-041,R05,processed,15150.396056079708,9760.285289219464,Utf8writer
T-042,R05,processed,16331.581151950719,9833.916056852962,custom shape
T-043,R05,processed,16331.581151950719,9833.916056852962,without allocating dtos
T-044,R03,processed,6774.099873472222,10235.541223282478,!!!
T-045,R03,processed,5845.292773711342,10243.52321079463,helpers to get needed json type safely
T-046,R03,processed,6728.718317879786,10502.575717283422,how to enumerate jsonobject
T-047,R03,processed,6728.718317879786,10502.575717283422,or jsonarray
T-048,R04,processed,8223.604076530992,10543.211092600865,jsonarray api
T-049,R04,processed,10447.65513063368,10586.874648168541,jsonvalue
T-050,R03,processed,4085.071235806484,10603.51359925075,get json element from .net values
T-051,R03,processed,4085.071235806484,10603.51359925075,serialize
T-052,R03,processed,4085.071235806484,10603.51359925075,rootelement
T-053,R03,processed,4085.071235806484,10603.51359925075,jsonelement.getprop
T-054,R03,processed,4085.071235806484,10603.51359925075,jsonnode?
T-055,R04,processed,9345.518906330097,10607.58759181543,jsonobject
T-056,R04,processed,9345.518906330097,10607.58759181543,api
T-057,R05,processed,16329.20983549736,10901.024797927183,hashing/signing json bytes
T-058,R05,processed,14939.667215750513,11049.590507326277,structural methods
T-059,R04,processed,10544.45733433904,11060.619001180354,create
T-060,R05,processed,13479.667178759508,11216.661282213823,jsonEncodedText
T-061,R05,processed,16361.223096101308,11883.950502284219,testing json writer
T-062,R05,processed,14744.818693911024,12070.802540684765,propertyname methods
T-063,R04,processed,10534.813560568717,12114.795068021676,getvalue
T-064,R04,processed,7731.963649265557,12312.661675866682,"but we operate with jsonnodes like with values,not like with classes or objects"
T-065,R03,processed,3856.7458934099323,12346.954427907633,!!!
T-066,R05,processed,17948.037767005695,12658.029432306983,Serializer object walking
T-067,R05,processed,14914.335966932238,12679.27614616441,!!
T-068,R03,processed,3802.668918214409,12691.624434734844,object to jsonelement
T-069,R03,processed,3802.668918214409,12691.624434734844,actual runtime values
T-070,R03,processed,3802.668918214409,12691.624434734844,and compile time representations
T-071,R03,processed,3911.705607124999,13002.55065001262,here we have pdextensions like
T-072,R03,processed,3911.705607124999,13002.55065001262,"dict<string,obj>"
T-073,R03,processed,3911.705607124999,13002.55065001262,and whether object can be jsonelement
T-074,R03,processed,3911.705607124999,13002.55065001262,si decided by actual object structure
T-075,R05,processed,15052.92358446007,13082.628958743577,string methods
T-076,R05,processed,15061.812473348959,14167.073487959073,number methods
T-077,R03,processed,3828.887212758842,14433.29252741412,is - runtime assertion
T-078,R05,processed,15126.362663623637,14806.438596388512,boolean methods
T-079,R05,processed,15012.28863476079,15810.88304083296,null methods
T-080,R05,processed,14997.622008784227,16822.88304083296,Raw json methods
T-081,R05,processed,15012.288756831102,17764.21635382124,Comment methods
