region_source_id,source_id,image_use_id,fileId_short,status,candidate_type,readability,cut_off,confidence,theme,notes
R04-S001,S-084,IU-084,97b0b6e8db,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,NDJSON streaming controller action title,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S002,S-085,IU-085,8054028073,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,IAsyncEnumerable streaming encoding nuance,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S003,S-086,IU-086,f1b6a1ce00,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Client consuming IAsyncEnumerable<T> from JSON,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S004,S-186,IU-186,ac722269e4,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Mostly yes: IAsyncEnumerable endpoint and memory use,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S005,S-187,IU-187,269dd8bffb,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Deserializing async enumerable memory benefit,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S006,S-188,IU-188,a8f6be5584,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,ResponseContentRead nuance,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S007,S-189,IU-189,8ebea1a074,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Without ResponseHeadersRead you usually wait,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S008,S-190,IU-190,5da2603961,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Programming view without ResponseHeadersRead,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S009,S-191,IU-191,5e686c81da,verified-from-extracted-svg-image,r04-candidate-confirmed,medium-high-code-small,no,medium-high-for-code-exactness,Flow without ResponseHeadersRead code,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S010,S-192,IU-192,a8946230a1,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Programming view with ResponseHeadersRead,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S011,S-193,IU-193,02c3d7f372,verified-from-extracted-svg-image,r04-candidate-confirmed,medium-high-code-small,no,medium-high-for-code-exactness,Flow with ResponseHeadersRead code,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S012,S-194,IU-194,e3c87ff97f,verified-from-extracted-svg-image,r04-candidate-confirmed,medium-high-code-small,no,medium-high-for-code-exactness,ResponseHeadersRead full client code with partial result handling,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S013,S-093,IU-093,b4798a97c0,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Why NDJSON over normal JSON array,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S014,S-094,IU-094,b7c267a310,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,NDJSON solves JSON array streaming problem,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S015,S-095,IU-095,2f9e8a88fe,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Normal JSON array mid-stream truncation,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S016,S-096,IU-096,9b6607dda6,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Can client do something to avoid invalid JSON problems,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S017,S-097,IU-097,e4054216af,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,DeserializeAsyncEnumerable items before cut,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S018,S-098,IU-098,e3c87ff97f,verified-from-extracted-svg-image,r04-candidate-confirmed,medium-high-code-small,no,medium-high-for-code-exactness,Client code processing items incrementally and keeping partial results,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S019,S-099,IU-099,5ff04b2d78,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Normal JSON array is still useful for typical APIs,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S020,S-100,IU-100,f1a2378c71,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,When JSON array streaming is bad fit,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S021,S-101,IU-101,bfaeda5fa4,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,How to make JSON array streaming practical,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S022,S-150,IU-150,803b64f76d,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,NDJSON streaming controller action title duplicate,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S023,S-151,IU-151,e53fba018c,verified-from-extracted-svg-image,r04-candidate-confirmed,medium-high-code-small,no,medium-high-for-code-exactness,NDJSON streaming controller code,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S024,S-148,IU-148,46e87250a2,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,FlushAsync definition and why used,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S025,S-147,IU-147,098e89f232,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,FlushAsync relationship to IAsyncEnumerable return,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S026,S-146,IU-146,c6f8ccf11d,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Difference between FlushAsync and returning IAsyncEnumerable,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S027,S-157,IU-157,90cf4f68ea,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,NDJSON vs JSON array body looks,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S028,S-155,IU-155,c30e8e2c29,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,NDJSON newline-delimited JSON,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S029,S-164,IU-164,d458216206,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Notes on JSON array format,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S030,S-154,IU-154,f86a58f3fa,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,NDJSON content type,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S031,S-149,IU-149,52862a66ef,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,NDJSON notes,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S032,S-153,IU-153,cf7a57a0e4,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Why NDJSON is great,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S033,S-152,IU-152,3bc66bedb8,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Why FlushAsync matters for NDJSON,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S034,S-159,IU-159,136c580575,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,FlushAsync still matters despite write async,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S035,S-158,IU-158,97787eea8b,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,What started means in practice,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S036,S-161,IU-161,b241e2a1e8,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Headers committed once response starts,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S037,S-160,IU-160,7a4a612966,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,Bytes may still be behind buffering layers,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S038,S-162,IU-162,26e960f193,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,WriteAsync commits headers and begins response,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
R04-S039,S-156,IU-156,1453af6df0,verified-from-extracted-svg-image,r04-candidate-confirmed,high,no,high,NDJSON body looks like multiple objects,Verified from extracted SVG image/contact sheet; code screenshots preserve key visible code and intent.
