source_id,matching_existing_source_id,fileId_short,x,y,width,height,correction_status,decision,candidate_type,theme,notes
S-163,,59bf477f6a,27290.391,10.0,965.0,395.0,verified-from-extracted-svg-image,added-to-r04-v003,r04-unique-overlap-found-during-r05-boundary-review,why use FlushAsync + manual writing instead of just returning IAsyncEnumerable<T>,"R05 boundary recheck found this image-use is R04 NDJSON/FlushAsync/manual-writing material, not SSE/EventSource."
S-165,,1480b4187e,27438.391,922.5,589.0,450.0,verified-from-extracted-svg-image,added-to-r04-v003,r04-unique-overlap-found-during-r05-boundary-review,when IAsyncEnumerable<T> is better vs WriteAsync + FlushAsync,"R05 boundary recheck found this image-use is R04 NDJSON/FlushAsync/manual-writing material, not SSE/EventSource."
S-164,,d458216206,27354.058,496.833,811.0,368.0,already-processed-in-r04-v001,confirmed-existing-r04-source,r04-existing-overlap-confirmed,manual WriteAsync + FlushAsync low-level streaming,Already included in R04 v001; rechecked during R05 boundary review.
S-166,S-158,97787eea8b,26076.627,4491.869,1046.0,210.0,duplicate-image-use-recorded-in-r04-v003,record-duplicate-placement-not-new-transcript-content,duplicate-placement-of-r04-source,duplicate placement of S-158 content,Same file/content as S-158; recorded so this image use does not remain unreviewed.
S-167,S-159,136c580575,26115.126,4144.536,817.0,294.0,duplicate-image-use-recorded-in-r04-v003,record-duplicate-placement-not-new-transcript-content,duplicate-placement-of-r04-source,duplicate placement of S-159 content,Same file/content as S-159; recorded so this image use does not remain unreviewed.
S-168,S-160,7a4a612966,26076.071,3677.48,956.0,429.0,duplicate-image-use-recorded-in-r04-v003,record-duplicate-placement-not-new-transcript-content,duplicate-placement-of-r04-source,duplicate placement of S-160 content,Same file/content as S-160; recorded so this image use does not remain unreviewed.
S-169,S-161,b241e2a1e8,26099.404,3322.48,796.0,339.0,duplicate-image-use-recorded-in-r04-v003,record-duplicate-placement-not-new-transcript-content,duplicate-placement-of-r04-source,duplicate placement of S-161 content,Same file/content as S-161; recorded so this image use does not remain unreviewed.
S-170,S-162,26e960f193,26000.237,2843.147,1071.0,451.0,duplicate-image-use-recorded-in-r04-v003,record-duplicate-placement-not-new-transcript-content,duplicate-placement-of-r04-source,duplicate placement of S-162 content,Same file/content as S-162; recorded so this image use does not remain unreviewed.
S-171,S-152,3bc66bedb8,27498.825,3448.282,771.0,412.0,duplicate-image-use-recorded-in-r04-v003,record-duplicate-placement-not-new-transcript-content,duplicate-placement-of-r04-source,duplicate placement of S-152 content,Same file/content as S-152; recorded so this image use does not remain unreviewed.
S-172,S-153,cf7a57a0e4,27434.325,3139.171,956.0,248.0,duplicate-image-use-recorded-in-r04-v003,record-duplicate-placement-not-new-transcript-content,duplicate-placement-of-r04-source,duplicate placement of S-153 content,Same file/content as S-153; recorded so this image use does not remain unreviewed.
S-173,S-154,f86a58f3fa,27436.103,2852.208,942.0,264.0,duplicate-image-use-recorded-in-r04-v003,record-duplicate-placement-not-new-transcript-content,duplicate-placement-of-r04-source,duplicate placement of S-154 content,Same file/content as S-154; recorded so this image use does not remain unreviewed.
S-174,S-155,c30e8e2c29,27406.825,2470.597,985.0,365.0,duplicate-image-use-recorded-in-r04-v003,record-duplicate-placement-not-new-transcript-content,duplicate-placement-of-r04-source,duplicate placement of S-155 content,Same file/content as S-155; recorded so this image use does not remain unreviewed.
S-175,S-156,1453af6df0,27423.547,2111.43,676.0,330.0,duplicate-image-use-recorded-in-r04-v003,record-duplicate-placement-not-new-transcript-content,duplicate-placement-of-r04-source,duplicate placement of S-156 content,Same file/content as S-156; recorded so this image use does not remain unreviewed.
S-176,S-157,90cf4f68ea,27376.355,1593.051,908.0,482.0,duplicate-image-use-recorded-in-r04-v003,record-duplicate-placement-not-new-transcript-content,duplicate-placement-of-r04-source,duplicate placement of S-157 content,Same file/content as S-157; recorded so this image use does not remain unreviewed.
