use_id,image_id,filename,sha256_12,region_id,x,y,width,height,opacity,duplicate_of_use_id,nearest_text_ids,nearest_captions,status
IU-001,image-5152f87defad976c9dd3ee14756ef28ee32a6574,bbcdecb0ed75.png,bbcdecb0ed75,R02,2343.3388179899935,763.5470356113983,458.0,391.0,1.0,,T-001|T-002|T-003,efcore can materialise objecteven if all of its columns are null|the fact that you have ? for  your fullname  in client can be not enough|so its better to do the shit excplicitly,pending_transcript
IU-002,image-3945d0f1d71dd0bdb3cb1faa44bbea3b98c0035b,b2e1c5d32145.png,b2e1c5d32145,R02,2250.3741427353607,1379.6030879981718,1049.0,482.0,1.0,,T-003|T-002|T-001,so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough|efcore can materialise objecteven if all of its columns are null,pending_transcript
IU-003,image-6cd9bd8b61146a2620f703c473b7d37f4039d322,846c13f86584.png,846c13f86584,R02,2212.5824557451597,1989.4776122600679,1111.0,267.0,1.0,,T-003|T-002|T-001,so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough|efcore can materialise objecteven if all of its columns are null,pending_transcript
IU-004,image-abe364ad8f387b402b96195be70f35645d15a857,09291a70d70a.png,09291a70d70a,R02,2247.797405738963,2314.849774603911,824.0,482.0,1.0,,T-003|T-002|T-001,so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough|efcore can materialise objecteven if all of its columns are null,pending_transcript
IU-005,image-917c758dffaa3bcec62130cc2354b0ce474746d6,350a7853211c.png,350a7853211c,R02,2157.0468364634344,2819.43084341313,1044.0,469.0,1.0,,T-003|T-002|T-001,so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough|efcore can materialise objecteven if all of its columns are null,pending_transcript
IU-006,image-fff7c36d1f5caa8b36fdf87c3d8d2a314f7bf1cb,e2661cb65101.png,e2661cb65101,R02,2206.7689176817084,3324.7745323779736,921.0,482.0,1.0,,T-003|T-002|T-001,so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough|efcore can materialise objecteven if all of its columns are null,pending_transcript
IU-007,image-34237f3bc0fdf0586550d89f21e71b8e6516642b,5f3737a97ff4.png,5f3737a97ff4,R02,2141.8569172334437,3998.6965919072845,999.0,482.0,1.0,,T-003|T-002|T-001,so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough|efcore can materialise objecteven if all of its columns are null,pending_transcript
IU-008,image-a575673ec46a1fc6c5ba81f6e5395b647052db64,4d23e7a20d05.png,4d23e7a20d05,R03,4681.865178405003,2738.2124147221875,749.0,482.0,1.0,,T-009|T-008|T-007,orderid|id to this shadow|ef can map owners,pending_transcript
IU-009,image-87eee5b1509b1ce005bbf205399116625c1d3a24,bce68e7eba85.png,bce68e7eba85,R03,4633.1531196859,2377.7819750117415,864.0,281.0,1.0,,T-009|T-008|T-007,orderid|id to this shadow|ef can map owners,pending_transcript
IU-010,image-d5cbc5f39c51434f531366057e44ddbeb5109c97,eb76d3d525a4.png,eb76d3d525a4,R03,4745.206253699096,1819.913218753194,615.0,482.0,1.0,,T-007|T-006|T-008,ef can map owners|owned entity so|id to this shadow,pending_transcript
IU-011,image-e41a674fbbafc64227f3bb4a20a8016a9a41724b,8228f8bcc616.png,8228f8bcc616,R03,4756.31736534278,808.1337449251514,542.0,463.0,1.0,,T-004|T-005|T-006,OWNED COLLECTIONS(COLLECTIONS OF VALUE OBJECTS)|we have this as|owned entity so,pending_transcript
IU-012,image-0ba279dd866eb3cc3ae9ecc45eff3e2eeaba7f0f,69c5d25da7e5.png,69c5d25da7e5,R03,4740.8412618841385,1291.5430010607643,596.0,482.0,1.0,,T-005|T-006|T-007,we have this as|owned entity so|ef can map owners,pending_transcript
IU-013,image-870f3c6d2150a6aa8a0e8eb4b24603ec56d3d5a3,7430728ac965.png,7430728ac965,R03,5616.301953431737,1758.8719806207264,713.0,301.0,1.0,,T-005|T-006|T-007,we have this as|owned entity so|ef can map owners,pending_transcript
IU-014,image-5acc05ca635a0610a84e9545761d7cb7dd613f08,ed56bc591a0a.png,ed56bc591a0a,R03,5611.085570303885,2170.5705136269025,850.0,265.0,1.0,,T-009|T-008|T-007,orderid|id to this shadow|ef can map owners,pending_transcript
IU-015,image-43c3f22e441cca0f5fed53c282c3c5bdb93ad519,bd8e7ff413b3.png,bd8e7ff413b3,R03,4104.084013638131,1878.0819613948206,509.0,340.0,1.0,,T-006|T-007|T-005,owned entity so|ef can map owners|we have this as,pending_transcript
IU-016,image-48659a6d712f2d6ee81879ee26dcfe673e468b99,db12be1e4785.png,db12be1e4785,R01,531.4738636377847,3333.1369582888365,611.0,482.0,1.0,,T-003|T-002|T-001,so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough|efcore can materialise objecteven if all of its columns are null,pending_transcript
IU-017,image-d0d383eb6d4b7ed366ddfdb5c22db23ac7702d9b,0e1f9f5cd673.png,0e1f9f5cd673,R01,508.2125660253337,3126.5690274663125,891.0,201.0,1.0,,T-003|T-002|T-001,so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough|efcore can materialise objecteven if all of its columns are null,pending_transcript
IU-018,image-25f41f2a310103aeeda711073d4ebf9f8ce25ed9,867659f0d6c9.png,867659f0d6c9,R01,606.5273750852807,2602.121166448388,787.0,482.0,1.0,,T-003|T-002|T-001,so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough|efcore can materialise objecteven if all of its columns are null,pending_transcript
IU-019,image-72c34e4c604454696d134bf7d2b26bb8c3e0858b,84205c8dbba0.png,84205c8dbba0,R01,444.00824002018226,1380.4573530474108,850.0,339.0,1.0,,T-010|T-003|T-002,LOADING<- OWNED ENTITY --> COLLECTIONS|so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough,pending_transcript
IU-020,image-5cb0b4895ac27643cc7f6111e6655fc0918c86e1,3d1d0ead56f5.png,3d1d0ead56f5,R01,588.3253222029675,1778.80110304741,615.0,482.0,1.0,,T-003|T-002|T-001,so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough|efcore can materialise objecteven if all of its columns are null,pending_transcript
IU-021,image-577f280f7f670a14d6cff5a6c5ce4081818a4288,d2eefda50bfd.png,d2eefda50bfd,R01,494.0334834427472,982.6194163967166,853.0,303.0,1.0,,T-010|T-013|T-012,LOADING<- OWNED ENTITY --> COLLECTIONS|potentially|because we can have owned type with all nulls,pending_transcript
IU-022,image-50ae3716d7c34458a966b47d1927679aee10b125,3b99380ef732.png,3b99380ef732,R01,503.7397745203766,2312.2824996920017,876.0,246.0,1.0,,T-003|T-002|T-001,so its better to do the shit excplicitly|the fact that you have ? for  your fullname  in client can be not enough|efcore can materialise objecteven if all of its columns are null,pending_transcript
IU-023,image-937dafc4c03b8778a9b573a47bf9416a338a51c7,3698e27e776b.png,3698e27e776b,R04,7413.628294930555,724.167719482025,805.0,482.0,1.0,,T-014|T-016|T-015,nested owned types|but inner required|outer optional,pending_transcript
IU-024,image-cad5c683c0814f3249d18e0de833fcdd87a7063a,7b62d59eef6c.png,7b62d59eef6c,R04,7414.723686145102,1286.6572010901027,945.0,304.0,1.0,,T-019|T-020|T-016,ef needs some indication|to know if outer exists|but inner required,pending_transcript
