image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R03,"clarifications about lookup helpers, canonical redirects, global child identity and security-scoped nested routes",processed,f32dafedd009,image-30728a2045ec573417f221343ceb39f3eab3951e,3186.683040679141,214.09473263509835,1119.0,482.0,1387,598,source/images/f32dafedd009.png
S-002,R02,"deeper reasoning about nouns, canonical identity URLs, nested resources, query strings and command-style endpoints",processed,7c510223d1d9,image-b5485a43f136df9c7c87e7a1b3da7d31aa3b08b2,1613.2154040550297,240.061146067545,987.0,387.0,987,387,source/images/7c510223d1d9.png
S-003,R01,"quick route-design rules and controller examples for resources, nested routes, specialized operations, search and bulk endpoints",processed,0ed96bbbc687,image-5ba418463f3ce06fe2a39fe7396ee9713865d1f8,210.52606934352207,353.4856189619445,1123.0,262.0,1123,262,source/images/0ed96bbbc687.png
S-004,R02,"deeper reasoning about nouns, canonical identity URLs, nested resources, query strings and command-style endpoints",processed,fcc828ddd9b7,image-c231f4c5f31d330d88ef6367610629424f0a0f96,1712.8822741722172,703.3944285382481,631.0,187.0,631,187,source/images/fcc828ddd9b7.png
S-005,R01,"quick route-design rules and controller examples for resources, nested routes, specialized operations, search and bulk endpoints",processed,bac49b3a08db,image-8e9f26c2288f455ac329f69ef1ec21d5998cc43c,280.68172771187164,740.4083892526328,1047.0,482.0,1263,582,source/images/bac49b3a08db.png
S-006,R03,"clarifications about lookup helpers, canonical redirects, global child identity and security-scoped nested routes",processed,464596f47141,image-4cd6a23019dfda0e26ce987fcd690278f90ea4e8,3144.1731505431408,756.1287944578112,1340.0,482.0,1395,502,source/images/464596f47141.png
S-007,R02,"deeper reasoning about nouns, canonical identity URLs, nested resources, query strings and command-style endpoints",processed,0339bd186004,image-90b28987893930d7bf799a5ae9f0a80e220e8fc6,1724.1717453324175,1097.8811446724562,993.0,482.0,1252,608,source/images/0339bd186004.png
S-008,R01,"quick route-design rules and controller examples for resources, nested routes, specialized operations, search and bulk endpoints",processed,2b2b145bdb7d,image-21e9ccf2175201863603a8e6a39d4fc779474edb,299.57107160281885,1274.786903860379,1180.0,368.0,1180,368,source/images/2b2b145bdb7d.png
S-009,R03,"clarifications about lookup helpers, canonical redirects, global child identity and security-scoped nested routes",processed,14c4d43ebd58,image-147de0ef327f11d360118fd496914274798e0477,3134.753605240192,1404.8618706772509,1176.0,482.0,1324,543,source/images/14c4d43ebd58.png
S-010,R02,"deeper reasoning about nouns, canonical identity URLs, nested resources, query strings and command-style endpoints",processed,637e15c3aa19,image-d9fb18db3ebc600ee62e208b2b58df9457129108,1778.0075602977215,1718.1191817818294,1070.0,482.0,1302,587,source/images/637e15c3aa19.png
S-011,R01,"quick route-design rules and controller examples for resources, nested routes, specialized operations, search and bulk endpoints",processed,a0255572356b,image-3987c0cc401c7015172b4c32b81d6c59b997acba,311.7934633671416,1730.7869292916935,1260.0,466.0,1260,466,source/images/a0255572356b.png
S-012,R03,"clarifications about lookup helpers, canonical redirects, global child identity and security-scoped nested routes",processed,6484e2334441,image-964da148ae3115854e6f0b9c9b1523fa7ebf30e1,3094.8033486302606,1923.2218695921806,1410.0,293.0,1410,293,source/images/6484e2334441.png
S-013,R01,"quick route-design rules and controller examples for resources, nested routes, specialized operations, search and bulk endpoints",processed,4566496dbd45,image-51ce7a6bacf26ded998f8b1b8fc0e6b4d2ef25f2,346.4045473515166,2252.7868513023263,1243.0,280.0,1243,280,source/images/4566496dbd45.png
S-014,R02,"deeper reasoning about nouns, canonical identity URLs, nested resources, query strings and command-style endpoints",processed,affb0e9d07e9,image-b134018d7f95a7ea5e2cfa0d5e307708995ddb20,1816.4862324601124,2268.3817435303868,1070.0,482.0,1182,533,source/images/affb0e9d07e9.png
S-015,R03,"clarifications about lookup helpers, canonical redirects, global child identity and security-scoped nested routes",processed,e61b20c043d3,image-b88de3e9918c31e5b23c64d9c77c1b76a3d54883,3142.39591861724,2299.240356462837,1092.0,82.0,1092,82,source/images/e61b20c043d3.png
S-016,R01,"quick route-design rules and controller examples for resources, nested routes, specialized operations, search and bulk endpoints",processed,9a38eb7b92dc,image-48ea776b3fd5361a74b90748a4718b353e8d1b50,342.7436859582067,2588.297242537678,1167.0,482.0,1459,603,source/images/9a38eb7b92dc.png
S-017,R02,"deeper reasoning about nouns, canonical identity URLs, nested resources, query strings and command-style endpoints",processed,7b214f546b2a,image-225a62b7b9e65bc7b1261dfa2740e92a60d39756,1875.5906269073748,2830.2865635638686,921.0,482.0,1285,673,source/images/7b214f546b2a.png
S-018,R01,"quick route-design rules and controller examples for resources, nested routes, specialized operations, search and bulk endpoints",processed,cd54c5b3e9c9,image-d5e473fc7a9264a77d10ed8da641948a93763e06,315.01532955095263,3184.9536807294157,1388.0,181.0,1388,181,source/images/cd54c5b3e9c9.png
S-019,R02,"deeper reasoning about nouns, canonical identity URLs, nested resources, query strings and command-style endpoints",processed,526d048625b1,image-ea3c97e7fcd992bdb1434b23e93d3bb348952657,1901.3182263861656,3390.9214599784905,1175.0,482.0,1455,597,source/images/526d048625b1.png
