image_id,filename,sha256,sha256_12,mime_type,byte_size,pixel_width,pixel_height,mode,use_count,status
image-ae213d20f27ca973810d5ee520c2a69679f3d840,01ee0cce308b.png,01ee0cce308b946bbdff724025a3c790c7e021425a52c4826c55d20234cdb109,01ee0cce308b,image/png,33101,921,442,RGBA,1,extracted
image-8e3b58ef3c85418fb854585c61c968c1fe6a8d2c,d652cc6ea308.png,d652cc6ea308946e959195e89b7f2f413eacd34de9e8e080f9cd6ce20f1017b2,d652cc6ea308,image/png,13157,786,150,RGBA,1,extracted
image-52a20c9ad57dd3ec710b99600bb3a710ecab5632,b818602e8b43.png,b818602e8b43046798220872c568b3efad7197b72d17fa84b65de0ab4e145851,b818602e8b43,image/png,30069,760,394,RGBA,1,extracted
image-550f01d40193808dc8b0ee1203af4e27395260c2,7b8810f56409.png,7b8810f564095cdaaf704883c0666efb88799b6f166539675d187ee9b64f0619,7b8810f56409,image/png,21120,665,288,RGBA,1,extracted
image-e06deae4d5d7c525bd0d2279593d573ec9d17365,017ff13e04f7.png,017ff13e04f7195d8d4b703815ce3ff9ed484766815c7fc51c394a305e86a770,017ff13e04f7,image/png,21096,603,333,RGBA,1,extracted
image-ce011e3d7328659cbba25e6d244349d2e9f83502,0625698a9529.png,0625698a9529f22ecaee7b54fd8cfe98cfcbecef1be5a349cb9d583059e5c91d,0625698a9529,image/png,29614,771,323,RGBA,1,extracted
image-77b39a4ce3f5d7eb26053b69bbf638745a51c1d8,98791e713729.png,98791e7137299bbd0cc352cc3449cae7e6ae195541f984a2fe7fc09dad7c42fd,98791e713729,image/png,28595,832,314,RGBA,1,extracted
image-504bd125f4479723e7d96a52bbf64cc73acc769a,d3eb1aeb62c6.png,d3eb1aeb62c62afc0104f507cc7c975100182ec1246fd22278bf3288068bbddd,d3eb1aeb62c6,image/png,32446,586,380,RGBA,1,extracted
image-6ddde80b82c8b0a58fa58858ea5cf3240ece9f76,2dc7b82b9b62.png,2dc7b82b9b628338a7987c24c905993d2cb1e8a2fa7da3169917c3e3c36e5eb4,2dc7b82b9b62,image/png,16920,900,143,RGBA,1,extracted
image-86cad067874f10c51fc0b3cdce46ce86ca2a5469,bdc838ce1708.png,bdc838ce17083ed9b9048d4a5b1130b4cfabcea06d865bbe6bcee71902fce6d6,bdc838ce1708,image/png,42132,735,656,RGBA,1,extracted
image-81635cbc3905afc018e1e40a13896b405ca1b99a,eee3f00f2099.png,eee3f00f2099bb4d9eddefdf52148eab2ba0165109aa55b1ade42c3851dcec58,eee3f00f2099,image/png,38533,940,444,RGBA,1,extracted
