source_id,stage0_group,stage1_region,decision,status,reason,notes
S-014,BYTES-R02-readasync-partial-reads-compact-helpers,BYTES-R02,included-in-BYTES-R02-readasync-partial-reads-compact-helpers-stage1-v001,verified-visible-semantic-transcript,"ReadAsync and partial reads: Stream.Read/ReadAsync can return fewer bytes than requested, compact helper methods, implicit loops, upper bounds, slices, and bounded full reads.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-015,BYTES-R02-readasync-partial-reads-compact-helpers,BYTES-R02,included-in-BYTES-R02-readasync-partial-reads-compact-helpers-stage1-v001,verified-visible-semantic-transcript,"ReadAsync and partial reads: Stream.Read/ReadAsync can return fewer bytes than requested, compact helper methods, implicit loops, upper bounds, slices, and bounded full reads.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-016,BYTES-R02-readasync-partial-reads-compact-helpers,BYTES-R02,included-in-BYTES-R02-readasync-partial-reads-compact-helpers-stage1-v001,verified-visible-semantic-transcript,"ReadAsync and partial reads: Stream.Read/ReadAsync can return fewer bytes than requested, compact helper methods, implicit loops, upper bounds, slices, and bounded full reads.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-017,BYTES-R02-readasync-partial-reads-compact-helpers,BYTES-R02,included-in-BYTES-R02-readasync-partial-reads-compact-helpers-stage1-v001,verified-visible-semantic-transcript,"ReadAsync and partial reads: Stream.Read/ReadAsync can return fewer bytes than requested, compact helper methods, implicit loops, upper bounds, slices, and bounded full reads.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-018,BYTES-R02-readasync-partial-reads-compact-helpers,BYTES-R02,included-in-BYTES-R02-readasync-partial-reads-compact-helpers-stage1-v001,verified-visible-semantic-transcript,"ReadAsync and partial reads: Stream.Read/ReadAsync can return fewer bytes than requested, compact helper methods, implicit loops, upper bounds, slices, and bounded full reads.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-019,BYTES-R02-readasync-partial-reads-compact-helpers,BYTES-R02,included-in-BYTES-R02-readasync-partial-reads-compact-helpers-stage1-v001,verified-visible-semantic-transcript,"ReadAsync and partial reads: Stream.Read/ReadAsync can return fewer bytes than requested, compact helper methods, implicit loops, upper bounds, slices, and bounded full reads.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-020,BYTES-R02-readasync-partial-reads-compact-helpers,BYTES-R02,included-in-BYTES-R02-readasync-partial-reads-compact-helpers-stage1-v001,verified-visible-semantic-transcript,"ReadAsync and partial reads: Stream.Read/ReadAsync can return fewer bytes than requested, compact helper methods, implicit loops, upper bounds, slices, and bounded full reads.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-021,BYTES-R02-readasync-partial-reads-compact-helpers,BYTES-R02,included-in-BYTES-R02-readasync-partial-reads-compact-helpers-stage1-v001,verified-visible-semantic-transcript,"ReadAsync and partial reads: Stream.Read/ReadAsync can return fewer bytes than requested, compact helper methods, implicit loops, upper bounds, slices, and bounded full reads.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-022,BYTES-R02-readasync-partial-reads-compact-helpers,BYTES-R02,included-in-BYTES-R02-readasync-partial-reads-compact-helpers-stage1-v001,verified-visible-semantic-transcript,"ReadAsync and partial reads: Stream.Read/ReadAsync can return fewer bytes than requested, compact helper methods, implicit loops, upper bounds, slices, and bounded full reads.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-023,BYTES-R02-readasync-partial-reads-compact-helpers,BYTES-R02,included-in-BYTES-R02-readasync-partial-reads-compact-helpers-stage1-v001,verified-visible-semantic-transcript,"ReadAsync and partial reads: Stream.Read/ReadAsync can return fewer bytes than requested, compact helper methods, implicit loops, upper bounds, slices, and bounded full reads.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-024,BYTES-R02-readasync-partial-reads-compact-helpers,BYTES-R02,included-in-BYTES-R02-readasync-partial-reads-compact-helpers-stage1-v001,verified-visible-semantic-transcript,"ReadAsync and partial reads: Stream.Read/ReadAsync can return fewer bytes than requested, compact helper methods, implicit loops, upper bounds, slices, and bounded full reads.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
