label_id,region,semantic_review_status,x,y,text
T-001,R01,processed,6394.9406921387745,1378.8803846840983,InvokeHanldersAfterFailure
T-002,R01,processed,5095.327466500616,1608.209536693419,defaultpolicy
T-003,R01,processed,568.3278917853695,2030.8168704784985,Multiple ways to
T-004,R01,processed,568.3278917853695,2030.8168704784985,attach authorization info
T-005,R01,processed,568.3278917853695,2030.8168704784985,to endpoint
T-006,R01,processed,4841.040457909256,2282.2386108313003,!!!
T-007,R01,processed,4960.782011955161,2366.997378490294,fallbackpolicy
T-008,R01,processed,626.7894302469085,2658.5091781708106,IAuthorizeData
T-009,R01,processed,5057.827528922935,3261.9973472791344,getPolicy
T-010,R01,processed,655.5074102649378,3302.6117266233414,AuthorizationPolicy
T-011,R01,processed,564.225390282967,3983.637398949075,IAuthorizationRequirementData
T-012,R01,processed,2906.5654005595316,3985.8905714967186,AuthorizationMiddleware
T-013,R01,processed,4984.225313810584,4077.53854589647,AuthorizationMiddleware
T-014,R01,processed,2397.8154005595316,4267.140571496719,get endpoint and set features
T-015,R01,processed,2397.8154005595316,4267.140571496719,for future endpointRoutingMiddleware
T-016,R01,processed,2397.8154005595316,4267.140571496719,so we will know that authorization middleware
T-017,R01,processed,2397.8154005595316,4267.140571496719,has checked this shit
T-018,R01,processed,2482.8154005595316,4494.640571496711,trying cache lookup
T-019,R01,processed,2482.8154005595316,4494.640571496711,for cacheable policies
T-020,R01,processed,4810.891932606541,4679.891487072942,"build or retrieve policy, ordered metadata"
T-021,R01,processed,2515.3154005595316,4701.307289026008,if nothing in cache
T-022,R01,processed,2515.3154005595316,4701.307289026008,then getmetadata from
T-023,R01,processed,2515.3154005595316,4701.307289026008,endpoint and combine into
T-024,R01,processed,2515.3154005595316,4701.307289026008,one policy
T-025,R01,processed,2515.3154005595316,4701.307289026008,get requirements form req
T-026,R01,processed,2515.3154005595316,4701.307289026008,metadata
T-027,R01,processed,2515.3154005595316,4701.307289026008,and in the end combine
T-028,R01,processed,2515.3154005595316,4701.307289026008,combined policy with
T-029,R01,processed,2515.3154005595316,4701.307289026008,requirements into
T-030,R01,processed,2515.3154005595316,4701.307289026008,result policy
T-031,R01,processed,2515.3154005595316,4701.307289026008,cache if cacheable
T-032,R02,processed,2498.763619176176,5264.812113396809,if no policies
T-033,R02,processed,2498.763619176176,5264.812113396809,just call next
T-034,R02,processed,2498.763619176176,5264.812113396809,(means that there is
T-035,R02,processed,2498.763619176176,5264.812113396809,even no fallback policy
T-036,R02,processed,2498.763619176176,5264.812113396809,that is applyed when
T-037,R02,processed,2498.763619176176,5264.812113396809,tehre is nothing on endpoint)
T-038,R02,processed,4828.931196163526,5307.342479432778,if there is absolutely no policy
T-039,R02,processed,4906.578254987055,5875.96994238085,run policy authentication
T-040,R02,processed,6120.256094778779,6481.2265777329885,if policy has scheme/s
T-041,R02,processed,6120.256094778779,6481.2265777329885,but there is the one that we ve
T-042,R02,processed,6120.256094778779,6481.2265777329885,authenticated already as default scheme
T-043,R02,processed,6120.256094778779,6481.2265777329885,during authentication middleware call
T-044,R02,processed,4942.21075907944,6501.807225532281,Policyeval.Authenticate
T-045,R02,processed,2822.482307976683,6905.0253501735715,"Policy evaluator authenticate, run all"
T-046,R02,processed,2822.482307976683,6905.0253501735715,"schemes, (used handler results"
T-047,R02,processed,2822.482307976683,6905.0253501735715,are cached)
T-048,R02,processed,2822.482307976683,6905.0253501735715,merge principal from multiple schemes
T-049,R02,processed,2822.482307976683,6905.0253501735715,if there are some
T-050,R02,processed,4967.988471946814,7596.696151720432,respect allowanonymous
T-051,R02,processed,4967.988471946814,7596.696151720432,but populate context.User
T-052,R02,processed,2470.6512050748897,7923.756447280248,create new ticket from new
T-053,R02,processed,2470.6512050748897,7923.756447280248,principal and concatenation of
T-054,R02,processed,2470.6512050748897,7923.756447280248,schemes
T-055,R02,processed,2470.6512050748897,7923.756447280248,or
T-056,R02,processed,5073.7027576611,8295.74378530023,resource
T-057,R02,processed,2843.4744422182193,8348.461235223469,"if there is no attributes, then we get result from features/context.user"
T-058,R02,processed,2563.5553774374675,8435.332669120937,nested func
T-059,R02,processed,2892.353487985686,8753.877311024888,"policyevaluator, authorizeasync"
T-060,R02,processed,2892.353487985686,8753.877311024888,call authorizationservice.Authorize
T-061,R02,processed,2892.353487985686,8753.877311024888,if failed - forbid(authorizationfailure)
T-062,R02,processed,2892.353487985686,8753.877311024888,if no authentication failure - challenge
T-063,R02,processed,7418.0408918857665,8978.08865855886,the handler is scoped and here
T-064,R02,processed,7418.0408918857665,8978.08865855886,in ensure
T-065,R02,processed,7418.0408918857665,8978.08865855886,"we set some prop on it, so it has cached result"
T-066,R02,processed,5065.859596470842,9120.057498822749,PolicyEvaluator.Authorize
T-067,R02,processed,2534.8263378747515,9528.130099635271,authentication result check
T-068,R02,processed,2534.8263378747515,9528.130099635271,not authorization
T-069,R03,processed,2833.9747766938317,10633.447757373171,authorizaitonserviceextensions
T-070,R03,processed,5078.045232085617,11046.550073230746,IAuthorizationService
T-071,R03,processed,5078.045232085617,11046.550073230746,default one
T-072,R03,processed,2968.5455447400436,11073.393966859978,defaultauthorizationservice
T-073,R03,processed,2968.5455447400436,11073.393966859978,authorizeasync
T-074,R03,processed,6477.7453997970315,11262.477565552073,InvokeHanldersAfterFailure
T-075,R03,processed,5047.060332738139,11764.277352893832,defaulthandlerprovider
T-076,R03,processed,5059.560332738139,12334.277391040805,defaultAuthorizationEvaluator
T-077,R03,processed,5055.545169663298,12889.80768771328,After authorization resulot
T-078,R03,processed,6541.511591482269,13401.875925932793,but we can fail fast inside one specific expensive handler with context
T-079,R03,processed,6541.511591482269,13401.875925932793,has failed
T-080,R03,processed,4205.204031330583,13543.604087147687,AuthorizationMiddlewareResHanlder
T-081,R03,processed,6485.7458880782815,13611.810939575511,why to have
T-082,R03,processed,6485.7458880782815,13611.810939575511,InvokeHanldersAfterFailure
T-083,R03,processed,5006.671882086888,14117.017956490323,!!!
