image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"authorization architecture, options, endpoint metadata, policy lookup and policy construction",processed,7d60c3726418,image-f249fbf833593fcc9e3034f6336c239c687e348d,4962.30648639996,10.0,777.0,482.0,979,608,source/images/7d60c3726418.png
S-002,R01,"authorization architecture, options, endpoint metadata, policy lookup and policy construction",processed,f05fea59f26c,image-77bb7ba354a8f7d5605c3d3eb1dda78df5c2e926,4966.373258276828,592.9745705344467,798.0,482.0,966,584,source/images/f05fea59f26c.png
S-003,R01,"authorization architecture, options, endpoint metadata, policy lookup and policy construction",processed,0dd135e2a14b,image-91b1f1636b28df4c14f6b6ed2d275580a8cd8b0d,4923.094216074657,1197.3328217457747,954.0,332.0,954,332,source/images/0dd135e2a14b.png
S-004,R01,"authorization architecture, options, endpoint metadata, policy lookup and policy construction",processed,2d8e6d091333,image-1573a223cad335e4a79b10bf7f09b76ca40b77cd,6332.405933734957,1485.7938305195275,853.0,482.0,980,554,source/images/2d8e6d091333.png
S-005,R01,"authorization architecture, options, endpoint metadata, policy lookup and policy construction",processed,71e7ae407be3,image-90f21d9024ba7b9af598d9a294c99946f4fd6fd4,4980.322035909108,1741.8548402332162,849.0,122.0,849,122,source/images/71e7ae407be3.png
S-006,R01,"authorization architecture, options, endpoint metadata, policy lookup and policy construction",processed,cd9a55b5fc0d,image-b18577c0cc7f62baf22187a207f234841fba7333,4965.681421977585,1887.4129631405813,753.0,482.0,944,605,source/images/cd9a55b5fc0d.png
S-007,R01,"authorization architecture, options, endpoint metadata, policy lookup and policy construction",processed,52632dd84587,image-d0659242360d1b736b7db68fd619bcfe4aa434e1,6346.9656928136565,1983.8150848016667,991.0,425.0,991,425,source/images/52632dd84587.png
S-008,R01,"authorization architecture, options, endpoint metadata, policy lookup and policy construction",processed,dbdb5aa37626,image-0a4282bbc96e9e4eaa7ba0b0ccdae332e3a5a0b4,565.6306333176963,2332.227665680206,937.0,300.0,937,300,source/images/dbdb5aa37626.png
S-009,R01,"authorization architecture, options, endpoint metadata, policy lookup and policy construction",processed,b52c4845c506,image-e5918f0ff635d211034b9c0c6e78fe3edcb42ade,4953.917103293972,2489.233036116064,918.0,318.0,918,318,source/images/b52c4845c506.png
S-010,R01,"authorization architecture, options, endpoint metadata, policy lookup and policy construction",processed,db802e906aad,image-a0b8be1a666c87ffb3f82fe848b018de5cd35f32,6373.108724342675,2561.7436562302246,973.0,252.0,973,252,source/images/db802e906aad.png
