source_id,stage0_group,stage1_region,decision,status,reason,notes
S-002,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-005,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-009,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-012,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-016,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-018,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-023,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-024,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-029,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-031,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-033,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-034,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-035,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-036,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-037,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-038,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-040,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-042,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-043,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-044,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-047,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-049,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-051,EFC-R01-repository-reads-tracking-identity-map,EFC-R01,included-in-EFC-R01-repository-reads-tracking-identity-map-stage1-v001,verified-visible-semantic-transcript,"Repository/query read behavior in EF Core: tracking vs no-tracking, identity map, identity resolution, Include/Load/Find, duplicate instances, graph loading, and practical read/write fetch discipline.",Stage1 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
