image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-001,R01,"Web Storage API, string values, JSON serialization and safe parsing",processed,f340d4644683,image-651048e2c66e29e70d4a8705092b18292407c24f,2054.348757569443,383.75516764322833,706.0,482.0,887,606,source/images/f340d4644683.png
S-002,R01,"Web Storage API, string values, JSON serialization and safe parsing",processed,4b4e6e74a4ae,image-470503740b046318ee522d54742163b451e253ed,230.335837012806,633.6891754575352,759.0,482.0,771,490,source/images/4b4e6e74a4ae.png
S-003,R01,"Web Storage API, string values, JSON serialization and safe parsing",processed,e5b59d36a140,image-aec1da6d2aa19238750e43e1e82d2088cb493880,2035.783558978807,923.7552286783846,759.0,482.0,927,589,source/images/e5b59d36a140.png
S-004,R01,"Web Storage API, string values, JSON serialization and safe parsing",processed,16f489d4caa3,image-4a48b3732f6ff8b8c89e81d4a2bb11aa2233ce92,233.89911844272808,1113.4381192102317,548.0,458.0,548,458,source/images/16f489d4caa3.png
S-005,R01,"Web Storage API, string values, JSON serialization and safe parsing",processed,1708d8eb5b22,image-a59e6fd0d62fbbf08f10ad5be9c4694fc9f1cd6d,2039.5978945668535,1438.421854654947,834.0,482.0,946,547,source/images/1708d8eb5b22.png
S-006,R01,"Web Storage API, string values, JSON serialization and safe parsing",processed,f65d11270998,image-1084407fb26ddcec82a67adc847470a1324c2179,205.56574441929058,1578.438180245388,850.0,432.0,850,432,source/images/f65d11270998.png
S-007,R02,memory versus sessionStorage versus localStorage persistence and security,processed,7ad6ac5cd988,image-7c41eaa32c74e42eb78cb1783ec0e66e70b29ca5,2028.689331172181,1927.755106608072,909.0,482.0,920,488,source/images/7ad6ac5cd988.png
S-008,R02,memory versus sessionStorage versus localStorage persistence and security,processed,c06a4dd822f0,image-d9f3eafd415da06f4c4e77d93e4156c509c6342f,2029.4949111862693,2412.578043619791,929.0,414.0,929,414,source/images/c06a4dd822f0.png
S-009,R02,memory versus sessionStorage versus localStorage persistence and security,processed,b4752e29942c,image-4e83887949f6692eb3c9e3c082e43b2571d19f04,2022.1460783018492,2826.421824137369,818.0,482.0,940,554,source/images/b4752e29942c.png
S-010,R02,memory versus sessionStorage versus localStorage persistence and security,processed,29efc9478c45,image-951beacb149c9b21d21146c3a4dfaa39f7f4f8b5,2004.1615371628318,3308.578043619791,905.0,350.0,905,350,source/images/29efc9478c45.png
S-011,R02,memory versus sessionStorage versus localStorage persistence and security,processed,ce0976892a22,image-8e899ca717f273b4f8a3f84fd72f73fd1736cb68,1983.9947891159568,3688.5781046549473,916.0,270.0,916,270,source/images/ce0976892a22.png
S-012,R02,memory versus sessionStorage versus localStorage persistence and security,processed,82a443a10399,image-5a6a092231e933287f861c800c96d9d9ccb787d9,1995.4947891159568,3973.2447001139317,885.0,370.0,885,370,source/images/82a443a10399.png
S-013,R03,helper functions and common UI patterns,processed,1594586b9aaf,image-7b2869622adbfdcf8031a9e0b9d248db108a07ed,1991.3282852097068,4359.578043619791,920.0,224.0,920,224,source/images/1594586b9aaf.png
S-014,R03,helper functions and common UI patterns,processed,a455d3f5e0fc,image-a74064bfad41b87b0d5a7aeae97501dc89d7fa39,1984.6615371628318,4590.911417643229,920.0,460.0,920,460,source/images/a455d3f5e0fc.png
S-015,R03,helper functions and common UI patterns,processed,f4f83c673b13,image-5fecec191e841cefa56d21550903bbf11cd865c4,1971.9949111862693,5055.078043619791,948.0,209.0,948,209,source/images/f4f83c673b13.png
S-016,R03,helper functions and common UI patterns,processed,d4a7d02c2a2a,image-9356edd652b48ec47b52c2acf9ab91edb9f1bd78,1972.8281631393943,5265.24473063151,933.0,426.0,933,426,source/images/d4a7d02c2a2a.png
S-017,R03,helper functions and common UI patterns,processed,7e24861006e7,image-57985e13cef1523f73eb85304310b5dfff1ba843,1983.3281631393943,5699.078104654947,936.0,281.0,936,281,source/images/7e24861006e7.png
S-018,R03,helper functions and common UI patterns,processed,8075b581af55,image-e66dae72b2d8de3bbf6c27536cd9a90a2c26de66,1974.3281631393943,5988.744700113932,914.0,347.0,914,347,source/images/8075b581af55.png
S-019,R04,"storage events, quota limits and failure handling",processed,08c4a653c8a0,image-0ae44102add29ff5ac1d5879b4167214c2f61510,1957.9776546601647,6353.088419596354,952.0,482.0,983,498,source/images/08c4a653c8a0.png
S-020,R04,"storage events, quota limits and failure handling",processed,2c94feda9f77,image-7236c5d309f46ddd17cb0f37ac22351230ac8240,1965.4947891159568,6872.24473063151,937.0,404.0,937,404,source/images/2c94feda9f77.png
